customer_id,join_date,region,segment,age,annual_spend,support_tickets,nps_score,products_owned,last_login_days
914,2022-09-27,South,Government,53,26924.53,18,7,4,144
915,2022-05-19,East,Startup,54,7383.71,19,3,3,158
916,2023-03-25,West,SMB,41,16430.43,10,9,3,16
917,2022-08-03,East,SMB,51,11526.82,5,1,3,4
918,2023-04-30,Central,Startup,42,7109.13,3,1,1,60
919,2022-04-06,East,SMB,64,10624.5,1,5,1,141
920,2022-02-14,West,SMB,53,16071.65,2,6,5,107
921,2023-09-04,North,Startup,48,5588.14,5,10,2,31
922,2022-03-31,South,Government,31,44442.35,7,5,5,170
923,2022-08-31,North,Government,40,41051.13,3,3,4,128
924,2023-10-03,West,Enterprise,53,66097.85,2,5,2,134
925,2022-07-03,East,SMB,30,14552.43,13,9,2,176
926,2023-11-30,North,Startup,26,5581.96,17,1,4,157
927,2022-10-14,Central,Enterprise,25,68237.98,11,10,3,58
928,2022-09-16,West,Startup,55,8503.26,10,2,2,156
929,2023-03-24,North,Enterprise,38,35656.41,4,2,1,125
930,2023-10-07,North,SMB,35,14081.12,4,8,1,38
931,2023-10-17,South,Startup,50,12382.76,7,10,3,136
932,2022-09-26,North,Startup,61,9639.22,19,4,3,2
933,2022-05-30,Central,Startup,25,5781.09,13,9,5,117
934,2023-03-25,South,Startup,38,11378.83,16,7,4,111
935,2023-09-08,West,Enterprise,53,67673.52,5,8,4,90
936,2023-08-08,North,Enterprise,26,57080.54,5,5,5,55
937,2022-11-20,North,Government,55,52631.24,3,1,2,174
938,2023-05-21,West,Startup,51,8336.72,13,10,3,151
939,2022-10-08,West,Government,38,59843.54,20,6,2,45
940,2022-04-19,Central,Government,52,37820.76,8,6,5,14
941,2023-04-24,North,Enterprise,51,46813.04,14,1,1,40
942,2022-10-12,West,SMB,62,15599.51,12,7,5,7
943,2023-01-04,North,Enterprise,65,64726.31,14,3,3,169
944,2023-08-31,East,Government,55,51431.4,3,3,4,172
945,2023-06-10,East,SMB,29,14092.09,0,1,1,47
946,2022-08-27,West,Government,55,29950.62,0,6,1,114
947,2022-03-11,South,Government,43,32621.6,19,3,2,109
948,2022-09-21,Central,Government,62,43660.46,2,3,3,104
949,2022-03-12,South,Startup,47,10582.44,13,10,2,64
950,2022-03-11,Central,SMB,32,24934.82,8,3,3,99
951,2022-02-08,South,Startup,31,11826.75,6,8,2,63
952,2023-09-27,North,Startup,58,8779.63,13,2,3,165
953,2022-01-18,East,Startup,44,9724.58,9,4,5,11
954,2022-02-01,South,Enterprise,57,79128.87,19,2,3,15
955,2023-08-30,West,Startup,50,8414.94,5,5,5,73
956,2022-03-15,Central,SMB,55,14815.95,9,4,1,120
957,2022-04-24,East,Enterprise,53,48288.12,20,2,3,119
958,2022-10-09,Central,Government,41,40314.07,6,7,4,22
959,2022-03-19,West,Government,29,32402.4,0,3,4,157
960,2023-11-29,East,Enterprise,41,65310.79,16,7,1,26
961,2022-04-17,West,SMB,42,23305.02,17,10,1,66
962,2023-11-12,West,Startup,40,11876.1,12,2,5,165
963,2022-06-26,East,Enterprise,25,35481.06,4,1,2,149
964,2023-05-30,Central,Startup,47,11658.27,16,2,4,45
965,2023-02-19,West,SMB,29,20992.5,18,4,3,11
966,2022-09-17,West,SMB,30,10306.01,8,6,4,16
967,2022-05-29,West,Government,29,34035.26,12,3,1,159
968,2023-01-30,South,Enterprise,53,70482.75,17,7,3,142
969,2023-09-08,West,Enterprise,41,44988.9,13,7,1,1
970,2023-08-14,Central,Government,53,43538.86,0,1,1,63
971,2022-07-26,North,SMB,43,22954.7,0,3,3,124
972,2022-12-11,North,Enterprise,60,68863.72,2,10,2,156
973,2022-02-22,North,Startup,44,12153.19,10,7,2,105
974,2023-08-02,East,Startup,31,10266.03,10,4,5,139
975,2023-08-04,East,Startup,53,8815.43,20,1,5,69
976,2022-04-05,East,Government,39,25396.89,11,10,1,63
977,2022-12-16,West,Enterprise,51,40831.38,5,5,5,20
978,2022-09-01,Central,SMB,62,22565.08,8,3,5,124
979,2022-05-11,West,Government,45,23911.37,3,5,1,42
980,2022-02-13,North,Government,37,25931.65,0,7,3,43
981,2023-01-22,West,Government,50,40272.58,7,10,1,119
982,2022-03-16,North,Startup,40,7227.59,2,1,4,34
983,2023-06-02,West,Startup,56,10836.36,5,4,1,123
984,2023-01-29,North,Enterprise,41,56431.29,20,9,5,34
985,2022-11-09,East,Enterprise,45,77943.16,13,5,2,103
986,2022-10-30,South,Government,64,32395.84,11,10,1,90
987,2022-04-27,North,Government,30,31289.74,9,9,5,113
988,2022-03-17,Central,Startup,46,13538.82,8,7,2,64
989,2022-01-19,North,SMB,56,25655.61,3,9,5,50
990,2022-06-01,West,Government,52,36526.38,4,7,5,93
991,2022-09-11,North,Government,43,51462.3,9,1,1,177
992,2022-10-08,South,Government,52,48954.42,8,7,5,4
993,2022-06-15,East,Government,50,38608.74,8,6,1,33
994,2023-08-12,Central,Government,29,51998.28,18,4,2,32
995,2023-09-08,East,Government,33,31110.44,10,3,3,135
996,2023-06-26,North,Government,31,46699.94,12,4,1,78
997,2022-05-27,Central,Enterprise,58,50042.12,12,9,4,40
998,2022-04-25,South,Startup,39,10262.27,20,9,1,91
999,2023-09-13,West,SMB,34,13827.41,17,4,1,157
1000,2022-03-27,East,Startup,36,10296.64,12,9,5,73
1001,2023-01-01,West,SMB,62,20177.1,14,3,4,5
1002,2023-05-16,North,Government,26,54925.66,14,6,2,142
1003,2022-11-29,North,SMB,33,26660.85,19,1,5,119
1004,2022-04-27,South,Government,65,29896.5,17,5,5,82
1005,2023-06-13,South,Startup,40,7883.73,17,5,5,127
1006,2023-11-11,South,Government,54,45257.03,6,5,3,13
1007,2023-08-15,East,SMB,34,15958.95,12,8,4,68
1008,2022-12-11,West,Government,64,57163.87,12,9,3,114
1009,2023-02-03,West,Government,40,32172.08,11,9,2,177
1010,2023-09-19,North,Government,28,52044.23,9,7,5,54
1011,2022-07-05,South,Government,38,49596.47,11,10,3,127
1012,2022-03-28,East,Startup,46,13209.28,20,5,1,29
1013,2022-02-18,Central,Government,51,48432.11,8,8,5,156
1014,2023-11-18,North,Government,37,40712.27,14,5,2,70
1015,2023-05-29,West,Startup,27,5003.0,5,10,5,14
1016,2023-09-08,West,Startup,46,10257.37,9,3,1,175
1017,2023-01-28,Central,Startup,30,13296.39,13,4,3,126
1018,2023-05-24,South,Enterprise,58,64808.27,19,2,5,139
1019,2022-09-06,West,Enterprise,52,48186.03,12,10,2,155
1020,2023-07-14,South,Enterprise,50,35092.89,19,10,3,134
1021,2023-06-14,South,Startup,33,11489.68,14,9,1,9
1022,2023-07-04,South,Enterprise,28,75171.38,15,6,2,124
1023,2022-03-31,East,SMB,35,17498.36,19,1,2,112
1024,2022-06-21,West,Startup,42,6929.15,4,8,5,134
1025,2022-12-18,East,Government,41,49385.58,18,3,4,37
1026,2023-05-13,West,Government,38,21751.96,4,4,4,12
1027,2022-09-03,North,Government,48,22565.24,14,6,3,20
1028,2023-05-24,South,SMB,27,22567.96,10,2,4,168
1029,2023-04-24,North,Government,41,45969.99,8,3,2,31
1030,2023-06-13,North,Enterprise,42,33382.55,15,4,1,160
1031,2022-04-13,Central,Government,47,52628.96,13,9,2,45
1032,2023-02-16,West,Enterprise,42,87828.42,13,10,5,115
1033,2023-03-07,South,Startup,58,13459.24,12,6,3,119
1034,2022-05-15,South,SMB,28,12461.67,16,6,5,58
1035,2023-07-16,Central,Government,27,36091.31,13,8,4,132
1036,2022-03-01,South,Enterprise,37,45460.67,5,4,2,23
1037,2022-05-19,South,Government,60,23403.96,2,1,5,144
1038,2023-06-02,West,Enterprise,37,48439.36,9,9,1,119
1039,2023-05-01,South,SMB,43,15280.29,12,6,2,81
1040,2023-08-30,West,Startup,50,11190.57,6,9,5,4
1041,2022-12-23,North,Startup,35,13251.7,16,7,4,125
1042,2023-01-26,East,Government,42,21992.27,0,1,5,54
1043,2022-01-29,South,Government,44,58069.41,1,1,4,165
1044,2022-08-17,Central,SMB,42,19794.48,17,5,1,60
1045,2022-04-13,South,SMB,58,12401.19,14,5,2,142
1046,2022-10-02,South,Startup,30,9014.26,15,6,4,85
1047,2023-02-12,East,Startup,51,10441.5,3,9,1,100
1048,2022-12-04,East,Government,40,36839.02,1,6,2,66
1049,2022-12-02,West,Startup,30,9010.55,12,5,5,93
1050,2022-06-04,West,Government,30,37174.28,11,4,2,47
1051,2023-10-11,West,Government,41,28341.96,10,2,5,175
1052,2023-04-25,West,SMB,31,26757.1,4,7,4,62
1053,2022-11-18,North,Startup,55,4822.78,18,2,4,129
1054,2023-10-11,West,Government,51,47277.76,9,3,5,58
1055,2022-07-27,South,SMB,57,13311.71,13,3,4,55
1056,2023-04-26,North,Enterprise,61,34965.39,16,3,1,103
1057,2022-01-03,East,Startup,44,12625.63,19,7,5,46
1058,2022-07-29,North,Enterprise,30,42465.24,17,3,4,95
1059,2022-12-07,North,SMB,59,25722.16,20,8,5,50
1060,2022-10-12,Central,Enterprise,61,84446.63,15,2,3,103
1061,2022-08-28,Central,Government,26,46542.74,6,6,3,43
1062,2023-10-04,Central,Government,28,46026.85,10,1,1,119
1063,2023-04-28,South,Government,40,29926.68,6,3,5,122
1064,2023-10-27,West,Enterprise,32,87505.71,7,2,5,138
1065,2022-09-10,South,Government,47,50885.97,19,5,2,116
1066,2023-06-06,South,Enterprise,51,81733.33,9,6,2,121
1067,2023-02-13,West,Enterprise,41,36511.71,1,2,2,126
1068,2022-11-06,South,Startup,59,9595.05,3,7,4,25
1069,2022-11-09,South,SMB,53,15600.09,3,1,5,82
1070,2023-09-24,West,Startup,51,9637.69,9,3,1,105
1071,2023-01-21,West,Enterprise,36,46095.37,8,5,2,78
1072,2023-06-05,East,Startup,34,5062.75,18,9,4,5
1073,2023-08-09,West,Startup,57,6648.86,18,4,5,48
1074,2022-11-08,South,Enterprise,30,38137.83,6,7,2,150
1075,2022-08-10,Central,SMB,57,18553.31,14,8,5,128
1076,2022-07-26,North,SMB,45,24836.53,7,6,4,67
1077,2022-09-11,South,Startup,26,14293.11,20,4,5,113
1078,2023-06-26,Central,Government,39,21083.23,8,1,4,75
1079,2022-04-18,Central,Government,50,31026.21,16,4,4,122
1080,2022-10-27,West,SMB,40,21076.09,1,4,3,152
1081,2022-10-05,West,Government,27,62372.01,15,7,5,3
1082,2023-10-17,West,Government,27,32049.08,1,4,5,54
1083,2022-10-26,South,Enterprise,52,67144.92,0,4,3,91
1084,2023-01-23,East,Enterprise,49,57009.15,5,1,5,3
1085,2023-03-21,Central,Enterprise,34,40194.31,3,9,5,135
1086,2022-01-20,South,SMB,52,12915.66,0,2,2,131
1087,2023-07-26,North,Government,35,46302.54,12,7,2,156
1088,2022-06-02,South,Enterprise,61,36283.57,5,3,4,108
1089,2023-03-29,East,Startup,47,6929.16,17,4,4,168
1090,2022-08-01,East,Government,63,52844.57,19,9,4,173
1091,2022-08-31,East,Government,59,50758.99,7,10,1,142
1092,2022-12-16,South,Enterprise,41,82351.71,18,6,5,148
1093,2022-07-22,Central,Government,62,29907.77,6,1,2,143
1094,2023-01-13,East,Government,34,42726.5,11,10,3,36
1095,2022-05-01,North,Startup,46,12006.95,16,6,4,31
1096,2023-08-01,West,Enterprise,43,82877.49,17,2,5,151
1097,2023-10-19,North,SMB,62,9703.68,16,2,5,22
1098,2022-09-18,North,Government,33,44844.38,17,9,2,17
1099,2023-06-21,North,Enterprise,27,83131.59,15,1,3,176
1100,2023-05-17,South,Government,55,31478.13,6,10,5,115
1101,2022-04-12,East,Enterprise,62,68664.17,2,10,5,74
1102,2022-09-08,South,SMB,26,12570.17,11,5,3,10
1103,2023-07-10,North,SMB,56,23587.03,15,8,4,64
1104,2022-04-12,North,Startup,29,12842.66,7,7,4,94
1105,2022-04-17,South,Enterprise,52,58369.58,2,4,2,143
1106,2022-09-21,South,Startup,50,6967.62,2,9,3,114
1107,2023-02-03,North,SMB,44,9594.06,4,10,2,115
1108,2023-06-02,Central,Startup,43,5301.34,8,8,4,124
1109,2023-08-24,South,SMB,28,18091.88,4,9,3,27
1110,2023-06-17,Central,Startup,51,10361.44,17,5,4,32
1111,2022-07-30,West,Government,41,55206.31,6,7,5,30
1112,2022-05-31,Central,Enterprise,30,58992.11,2,1,3,42
1113,2023-11-29,North,Startup,51,6552.2,17,4,1,33
1114,2022-08-21,East,SMB,64,21289.0,20,10,2,99
1115,2022-09-18,West,Government,63,38405.36,1,4,1,17
1116,2023-06-23,East,Enterprise,53,68237.97,6,1,5,96
1117,2022-12-16,Central,Government,53,47361.62,8,4,4,145
1118,2022-04-09,West,Enterprise,45,66509.92,2,3,1,73
1119,2023-01-24,East,Startup,43,8688.5,15,5,1,55
1120,2023-11-23,Central,Government,44,38562.6,12,10,5,60
1121,2022-11-08,West,Startup,63,5364.76,11,8,3,42
1122,2022-01-03,West,SMB,44,18990.81,13,4,1,170
1123,2022-03-11,South,Startup,37,6927.7,20,9,1,49
1124,2022-06-06,North,Enterprise,52,31364.41,12,3,4,87
1125,2022-01-31,West,Startup,26,6859.0,13,9,3,1
1126,2023-02-19,Central,Government,35,27618.01,14,3,2,165
1127,2022-03-11,South,Enterprise,27,57033.39,12,5,2,126
1128,2022-07-10,East,Enterprise,50,32293.36,19,7,3,119
1129,2023-05-16,North,Government,45,29786.12,8,4,3,112
1130,2023-09-02,Central,Startup,58,4948.32,15,2,5,23
1131,2023-07-26,West,Enterprise,55,57520.31,1,10,4,101
1132,2022-07-17,South,SMB,38,17012.47,4,4,3,30
1133,2022-10-22,South,SMB,45,23222.54,9,5,2,47
1134,2022-10-22,North,Government,40,26758.62,6,2,4,141
1135,2022-06-09,West,SMB,55,22892.31,16,7,3,11
1136,2022-06-16,North,SMB,52,9872.52,1,7,1,144
1137,2022-08-17,North,Government,42,47735.96,4,8,3,73
1138,2023-06-27,Central,Enterprise,49,74615.09,17,9,2,167
1139,2022-11-09,Central,Startup,35,13935.95,5,6,1,75
1140,2022-03-20,North,Startup,48,8645.52,15,7,1,6
1141,2023-07-21,South,SMB,41,16713.69,1,10,1,97
1142,2023-09-12,East,Startup,41,8218.3,12,4,2,82
1143,2022-06-06,East,SMB,51,10355.97,18,9,2,98
1144,2023-06-11,North,Enterprise,45,68537.97,13,3,3,12
1145,2023-03-15,West,Enterprise,37,67856.5,1,3,4,82
1146,2022-05-08,West,SMB,45,20595.97,15,4,2,54
1147,2022-10-27,South,Enterprise,26,30151.94,8,8,4,103
1148,2023-09-22,East,Startup,63,12422.56,13,9,1,140
1149,2023-04-21,South,Enterprise,61,32811.29,20,6,2,56
1150,2022-08-13,West,SMB,32,13586.92,8,7,1,93
1151,2022-07-04,South,Startup,48,12967.28,3,10,4,128
1152,2022-11-19,West,Government,52,24418.95,8,9,1,71
1153,2022-06-16,North,Enterprise,26,67596.91,0,7,2,32
1154,2023-07-16,South,SMB,48,18486.69,6,7,2,140
1155,2023-04-01,Central,SMB,30,20586.43,16,10,1,78
1156,2022-10-13,Central,Startup,36,8744.26,12,5,3,120
1157,2022-02-28,South,Government,63,26011.65,9,9,1,66
1158,2022-02-14,East,Startup,31,6259.63,7,4,3,94
1159,2022-02-18,East,Government,37,36147.21,20,9,3,123
1160,2023-03-02,South,SMB,50,11542.27,16,9,2,176
1161,2023-09-25,West,Enterprise,54,37355.71,10,8,5,169
1162,2023-01-27,West,Startup,40,7921.65,19,6,1,59
1163,2023-08-23,East,Government,45,45965.16,7,5,5,99
1164,2023-04-08,West,Government,39,40173.21,11,3,4,51
1165,2022-08-16,North,Enterprise,52,38316.78,15,8,2,163
1166,2023-04-17,North,Enterprise,65,44758.28,20,7,5,71
1167,2023-05-13,North,SMB,52,17735.2,13,6,1,121
1168,2022-08-01,South,Enterprise,41,82892.35,15,5,5,3
1169,2022-01-07,West,SMB,35,16851.81,1,3,1,43
1170,2022-08-15,North,Enterprise,58,55576.73,5,1,5,140
1171,2022-12-18,Central,SMB,28,15894.19,10,7,2,59
1172,2023-01-10,South,Government,58,57333.32,6,1,2,171
1173,2022-09-23,North,Government,45,41659.34,7,7,3,1
1174,2022-07-22,North,Government,56,34492.33,19,10,1,145
1175,2023-04-09,East,Startup,45,11074.87,19,1,3,126
1176,2023-01-28,West,SMB,62,9784.86,11,7,3,36
1177,2023-08-18,East,SMB,50,12515.48,19,1,3,52
1178,2022-10-08,South,Enterprise,54,50942.95,15,7,4,19
1179,2022-09-09,North,SMB,26,24421.45,20,1,1,152
1180,2022-11-22,West,Government,56,29127.73,17,9,3,37
1181,2022-05-27,East,Government,59,46182.44,1,7,5,173
1182,2022-05-29,Central,Enterprise,46,83738.99,11,5,2,133
1183,2022-03-14,South,Startup,59,6578.33,8,4,5,10
1184,2022-01-15,South,Startup,31,11609.41,12,1,2,86
1185,2022-11-12,South,Startup,65,14320.86,17,6,5,81
1186,2023-06-08,North,Enterprise,37,37539.43,8,5,4,56
1187,2023-08-23,Central,Startup,55,5097.96,15,5,5,180
1188,2023-02-25,East,SMB,31,12137.65,17,6,3,44
1189,2023-04-06,Central,SMB,49,16101.49,11,5,5,166
1190,2023-11-12,North,Enterprise,65,71300.15,7,2,4,176
1191,2022-09-15,Central,Government,26,32943.22,16,8,4,140
1192,2023-01-26,South,Enterprise,54,60000.8,16,1,4,88
1193,2023-08-24,West,SMB,38,20310.05,2,5,2,82
1194,2023-11-05,Central,Government,37,62316.5,6,6,1,21
1195,2022-12-17,East,SMB,41,10590.05,15,8,5,44
1196,2023-10-17,East,Startup,38,13712.79,0,10,2,42
1197,2023-03-23,West,Startup,58,6049.91,20,4,5,29
1198,2022-10-02,East,SMB,36,18951.52,11,6,4,155
1199,2022-04-27,Central,Enterprise,46,41345.63,6,8,5,81
1200,2023-10-26,North,SMB,34,12099.31,18,6,5,56
1201,2022-12-09,West,Startup,51,5387.47,11,7,1,75
1202,2022-04-01,North,Startup,60,13833.83,12,9,5,103
1203,2022-12-18,West,Enterprise,41,55160.33,16,5,4,47
1204,2023-05-31,Central,Government,39,21044.91,3,3,1,151
1205,2023-03-20,West,SMB,65,19920.09,3,3,4,55
1206,2023-05-07,West,SMB,55,12628.14,20,2,3,8
1207,2023-06-18,East,Enterprise,56,32413.3,10,2,4,104
1208,2023-03-31,East,Enterprise,50,34661.08,4,8,4,149
1209,2023-07-28,Central,Startup,40,6910.03,18,7,1,157
1210,2022-07-25,Central,Enterprise,27,58828.29,4,9,2,106
1211,2023-04-11,Central,Government,32,57188.92,0,8,5,93
1212,2023-08-06,West,Enterprise,64,83244.16,5,2,3,29
1213,2023-07-18,North,Startup,39,12308.89,19,8,5,14
1214,2022-04-07,West,Startup,26,7144.7,14,3,2,64
1215,2022-10-12,South,Enterprise,45,48073.0,17,1,1,117
1216,2022-05-13,Central,SMB,38,16584.23,14,10,5,151
1217,2022-04-17,East,Government,60,35180.71,8,10,2,40
1218,2023-03-14,North,Startup,36,5846.3,4,6,3,10
1219,2022-04-07,East,Government,31,61106.67,14,2,2,153
1220,2022-01-26,East,SMB,51,11327.55,2,8,4,22
1221,2023-11-23,South,Startup,38,14086.2,20,10,5,15
1222,2023-08-05,West,Startup,61,7596.37,12,10,4,39
1223,2023-08-05,South,Startup,25,7908.83,1,8,2,109
1224,2022-12-30,West,Enterprise,30,60828.9,14,5,1,123
1225,2022-09-23,Central,Enterprise,32,80952.95,11,4,5,8
1226,2022-05-08,East,Government,37,37799.85,9,4,3,8
1227,2023-10-24,West,Enterprise,32,67718.47,19,3,5,96
1228,2022-01-03,East,Enterprise,58,55276.14,12,2,1,156
1229,2022-04-20,West,Startup,27,7527.85,20,10,2,147
1230,2023-11-26,Central,Enterprise,47,30393.02,9,3,1,135
1231,2022-11-24,North,SMB,28,13485.0,20,7,2,109
1232,2022-12-10,South,SMB,49,14982.95,9,4,4,146
1233,2022-09-14,South,Enterprise,53,52206.96,9,3,3,89
1234,2022-06-19,South,Startup,61,13058.91,4,5,1,84
1235,2023-11-22,West,Enterprise,54,38616.72,10,7,1,8
1236,2023-05-15,South,Startup,26,11010.88,3,9,1,172
1237,2022-12-06,North,Enterprise,48,37016.04,2,10,2,22
1238,2022-10-19,East,Enterprise,44,36773.86,20,6,5,33
1239,2022-05-21,Central,SMB,45,18079.39,14,8,1,43
1240,2023-07-31,Central,Enterprise,53,72444.75,3,10,3,108
1241,2022-01-29,East,SMB,57,24130.66,20,7,2,88
1242,2022-11-30,Central,Enterprise,40,74778.56,12,7,1,137
1243,2023-07-23,North,Enterprise,64,69304.23,14,3,3,95
1244,2023-09-11,East,Startup,34,5705.1,4,3,1,85
1245,2023-01-14,West,SMB,31,21086.91,8,1,3,83
1246,2023-11-30,West,Startup,56,13267.02,14,6,4,42
1247,2023-01-25,Central,Enterprise,43,40492.22,5,10,2,117
1248,2022-04-19,North,Government,62,61278.33,12,8,3,87
1249,2023-10-05,Central,SMB,31,10438.29,17,2,2,50
1250,2022-10-02,Central,SMB,36,12866.98,9,6,1,173
1251,2022-04-30,Central,Government,45,46730.14,20,2,4,111
1252,2022-01-06,Central,Enterprise,55,66073.18,12,7,1,58
1253,2022-03-04,South,Enterprise,40,78730.4,12,3,2,22
1254,2022-07-14,East,Enterprise,50,45807.77,4,1,5,96
1255,2023-06-30,West,Government,25,49445.39,20,3,1,61
1256,2022-08-16,North,Startup,54,11177.75,11,2,5,93
1257,2023-09-17,South,SMB,55,25139.22,11,2,2,58
1258,2023-07-01,West,SMB,61,20004.2,11,5,4,140
1259,2022-06-06,South,Startup,55,6697.5,4,6,4,56
1260,2022-08-17,East,Enterprise,45,41531.88,18,10,1,170
1261,2022-06-24,West,Startup,63,6246.2,12,6,1,145
1262,2022-08-30,West,SMB,27,10019.2,13,4,5,140
1263,2022-03-14,West,Government,33,49200.09,4,1,1,3
1264,2023-10-08,South,SMB,57,25210.97,2,2,1,2
1265,2022-07-12,Central,Government,43,40929.35,19,6,4,180
1266,2022-10-23,West,Startup,56,11526.13,2,4,1,117
1267,2022-05-27,North,Government,31,21283.81,16,4,3,147
1268,2023-03-16,North,Government,65,57976.5,3,7,3,180
1269,2023-07-21,South,Enterprise,36,42071.51,12,9,1,45
1270,2022-11-23,Central,Government,58,56727.84,20,2,1,34
1271,2022-12-18,South,Government,27,58293.09,20,2,2,36
1272,2023-02-04,North,Government,31,33078.83,5,5,3,141
1273,2023-03-20,East,Enterprise,43,50191.12,16,3,2,17
1274,2022-07-25,Central,Startup,35,10176.72,14,4,2,52
1275,2022-01-23,West,Government,38,40587.42,11,4,3,128
1276,2022-10-05,West,Startup,49,7653.42,4,4,1,91
1277,2022-12-30,East,Enterprise,33,36868.62,9,3,5,55
1278,2022-12-08,Central,Startup,50,13675.18,1,7,1,161
1279,2022-05-02,East,Enterprise,40,43872.22,15,7,5,29
1280,2022-05-20,South,Startup,53,10304.08,0,1,2,51
1281,2022-04-10,West,Government,48,58609.69,19,1,4,46
1282,2022-02-04,West,Enterprise,61,87115.45,16,7,4,175
1283,2023-08-12,East,Enterprise,43,42085.93,2,7,3,179
1284,2023-05-31,East,Startup,56,12689.86,14,6,3,71
1285,2023-07-30,North,Government,27,49146.52,2,8,2,21
1286,2022-12-30,West,Government,37,45715.52,13,3,4,153
1287,2023-01-05,East,SMB,28,14273.97,13,5,5,115
1288,2022-03-20,North,SMB,55,22320.12,8,10,2,171
1289,2023-08-09,West,Startup,31,5763.93,15,5,3,157
1290,2022-10-15,North,Enterprise,40,52825.34,13,1,4,82
1291,2023-08-01,Central,Enterprise,31,77885.17,0,1,1,17
1292,2022-05-28,Central,SMB,53,9700.31,11,7,2,9
1293,2022-05-27,Central,SMB,48,16278.34,20,1,3,57
1294,2023-06-02,Central,Startup,28,5346.1,8,2,2,18
1295,2023-02-03,East,Government,32,27356.13,11,1,1,34
1296,2022-05-31,South,SMB,55,10448.65,7,3,1,154
1297,2022-03-04,East,Government,49,49881.12,3,3,5,103
1298,2022-09-06,North,Enterprise,48,53639.2,15,2,4,179
1299,2022-03-14,West,SMB,51,17983.51,17,3,1,70
1300,2022-12-30,West,Government,43,51104.21,10,1,2,104
1301,2022-05-06,East,Government,31,44213.19,12,2,2,79
1302,2023-04-05,North,Government,50,47370.77,6,8,5,141
1303,2023-07-10,West,Government,43,58231.03,18,6,5,123
1304,2022-08-11,West,Government,35,38028.56,18,2,1,123
1305,2023-09-11,Central,Government,37,44863.13,2,8,5,45
1306,2023-10-20,South,SMB,42,9320.61,5,6,5,99
1307,2022-06-17,West,SMB,59,9520.77,12,10,2,117
1308,2022-08-31,South,Enterprise,25,70636.12,16,8,2,122
1309,2023-04-07,East,SMB,43,14570.63,7,6,4,77
1310,2023-06-12,North,Government,57,45002.3,1,7,2,113
1311,2023-08-12,South,Enterprise,46,57917.52,12,5,2,141
1312,2023-07-19,West,SMB,38,14127.12,12,3,2,73
1313,2023-02-16,East,Startup,33,9954.36,5,3,2,26
1314,2023-10-06,South,Enterprise,42,84541.33,0,1,3,17
1315,2022-06-16,Central,Startup,58,8789.66,19,4,3,6
1316,2022-11-01,Central,Startup,37,8981.25,9,1,2,91
1317,2022-06-13,West,Enterprise,38,70388.61,5,1,2,108
1318,2023-10-08,North,SMB,49,24031.87,12,4,5,139
1319,2022-08-29,Central,Startup,36,7627.71,2,3,1,1
1320,2023-07-30,Central,Startup,42,13847.06,7,6,2,106
1321,2022-05-09,South,Enterprise,26,62899.62,1,1,1,154
1322,2022-04-11,Central,Government,50,35092.27,19,5,1,14
1323,2023-01-08,North,SMB,31,19570.36,2,2,1,117
1324,2023-11-02,North,Government,60,52375.35,4,4,5,86
1325,2022-12-08,East,Government,51,48554.03,8,8,4,124
1326,2022-11-17,North,Government,37,32759.51,14,1,5,70
1327,2022-10-22,East,SMB,56,13723.42,15,7,4,72
1328,2022-11-01,East,Enterprise,28,83982.47,3,10,2,12
1329,2023-06-10,East,Enterprise,33,38507.13,1,4,5,127
1330,2023-03-20,West,SMB,59,22128.24,4,10,1,131
1331,2022-11-11,West,Enterprise,34,38300.45,18,2,5,35
1332,2022-11-03,East,Enterprise,43,74199.78,13,6,2,76
1333,2022-02-12,South,SMB,50,25007.44,15,4,1,109
1334,2023-04-09,Central,Startup,26,7746.2,15,5,3,62
1335,2022-03-12,Central,Government,48,31874.0,7,10,4,40
1336,2023-06-10,North,Enterprise,60,59645.07,10,3,5,66
1337,2022-12-29,South,Enterprise,32,51384.88,16,8,1,117
1338,2023-09-07,North,Startup,60,11530.76,6,10,5,42
1339,2023-08-18,Central,Enterprise,65,30387.03,16,7,1,78
1340,2022-10-03,North,Startup,62,6947.12,16,6,1,152
1341,2023-07-05,North,Enterprise,42,65087.81,18,7,3,165
1342,2023-01-08,South,SMB,54,10719.46,10,10,4,68
1343,2022-08-24,South,SMB,44,12742.29,8,2,1,161
1344,2023-06-02,South,Startup,31,13747.3,8,9,4,177
1345,2022-09-14,North,SMB,35,26815.48,8,9,2,16
1346,2022-06-03,South,Enterprise,44,61110.76,5,9,4,79
1347,2023-11-13,South,Startup,37,11422.31,17,7,2,31
1348,2022-09-02,North,Startup,30,13360.55,17,1,4,30
1349,2023-10-13,West,Enterprise,61,63319.33,12,6,5,133
1350,2022-12-27,East,Enterprise,56,76573.74,5,4,3,166
1351,2022-06-11,East,Enterprise,37,60277.77,13,2,4,82
1352,2023-10-21,East,Government,45,23718.46,6,10,3,44
1353,2023-02-15,South,Enterprise,65,67859.93,3,10,3,57
1354,2022-09-27,Central,Startup,35,5060.64,11,9,3,117
1355,2023-10-17,North,Startup,43,12740.74,2,3,3,70
1356,2023-05-15,Central,Startup,38,5318.99,10,1,4,164
1357,2022-07-16,East,SMB,45,12440.34,8,5,3,157
1358,2022-06-04,Central,Startup,55,13589.97,19,8,5,99
1359,2023-10-15,North,SMB,60,22682.07,0,1,2,66
